id,nome,nome_ptbr,tipo,cr,origem_sugerida,andar_sugerido,arquetipo_sugerido,perigo_sugerido,tratamento_sugerido,humanoid_npc_sugerido,morale_immune_sugerido,confianca,motivo
2005,Trepsin,Trepsin,gigante,6,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2006,Aruk Thundercaller Thuunlakalaga,Aruk Thundercaller Thuunlakalaga,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2008,Auril (First Form),Auril (First Form),monstruosidade,9,Ressonante,Superfície,Tactical,Letal,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
2009,Auril (Second Form),Auril (Second Form),elemental,10,Ressonante,Superfície,Boss,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
2010,Auril (Third Form),Auril (Third Form),elemental,11,Ressonante,Superfície,Boss,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
2011,Avarice,Avarice,humanoide,7,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2012,Awakened White Moose,Awakened White Moose,besta,3,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo besta → Natural
2013,Battlehammer Dwarf,Battlehammer Dwarf,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2014,Bjornhild Solvigsdottir,Bjornhild Solvigsdottir,humanoide,5,,,Leader,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2015,Chardalyn Berserker,Chardalyn Berserker,demônio,4,Corrompida,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
2016,Chardalyn Dragon,Chardalyn Dragon,constructo,11,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2017,Chimeric Baboon,Chimeric Baboon,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2018,Chimeric Cat,Chimeric Cat,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2019,Chimeric Fox,Chimeric Fox,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2020,Chimeric Hare,Chimeric Hare,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2021,Chimeric Rat,Chimeric Rat,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2022,Chimeric Weasel,Chimeric Weasel,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2024,Coldlight Walker,Coldlight Walker,morto-vivo,5,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2025,Demos Magen,Demos Magen,constructo,2,Ressonante,Superfície,Tactical,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2026,Dzaan,Dzaan,humanoide,4,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2027,Dzaan's Simulacrum,Dzaan's Simulacrum,constructo,1,Ressonante,Superfície,Tactical,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2028,Fox,Fox,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2029,Frost Druid,Frost Druid,humanoide,5,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2030,Frost Giant Skeleton,Frost Giant Skeleton,morto-vivo,6,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2031,Galvan Magen,Galvan Magen,constructo,3,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2032,Giant Walrus,Giant Walrus,besta,4,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo besta → Natural
2033,Gnoll Vampire,Gnoll Vampire,morto-vivo,8,Cicatricial,Eco,Brute,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2034,Gnome Ceremorph,Gnome Ceremorph,aberração,5,Marginal,Margem,Leader,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2035,Gnome Squidling,Gnome Squidling,aberração,0.5,Marginal,Margem,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2036,Goliath Warrior,Goliath Warrior,humanoide,3,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2037,Goliath Werebear,Goliath Werebear,humanoide,8,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2038,Grandolpha Muzgardt,Grandolpha Muzgardt,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2039,Gunvald Halraggson,Gunvald Halraggson,humanoide,5,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2040,Hare,Hare,besta,0,Natural,Superfície,Predator,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2041,Headless Iron Golem,Headless Iron Golem,constructo,10,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2042,Hengar Aesnvaard,Hengar Aesnvaard,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2043,Hypnos Magen,Hypnos Magen,constructo,1,Ressonante,Superfície,Leader,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2044,Ice Piercer,Ice Piercer,monstruosidade,0,Natural,Superfície,Brute,Ambiente,substituicao_original,false,false,baixa,monstruosidade (default) → Natural
2045,Ice Troll,Ice Troll,gigante,8,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2046,Icewind Kobold,Icewind Kobold,humanoide,0.125,,,Swarm,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2047,Icewind Kobold Zombie,Icewind Kobold Zombie,morto-vivo,0.125,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2048,Isarr Kronenstrom,Isarr Kronenstrom,humanoide,8,,,Leader,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2049,Jarund Elkhardt,Jarund Elkhardt,humanoide,5,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2050,Kadroth,Kadroth,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2051,Kingsport,Kingsport,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2052,Knight of the Black Sword,Knight of the Black Sword,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2053,Knucklehead Trout,Knucklehead Trout,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2054,Kobold Vampire Spawn,Kobold Vampire Spawn,morto-vivo,3,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2055,Living Bigby's Hand,Living Bigby's Hand,constructo,4,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2056,Living Blade of Disaster,Living Blade of Disaster,constructo,8,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2057,Living Demiplane,Living Demiplane,constructo,0,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2058,Lonelywood Banshee,Lonelywood Banshee,morto-vivo,0,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2059,Mjenir,Mjenir,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2060,Mountain Goat,Mountain Goat,besta,0.125,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2061,Nass Lantomir's Ghost,Nass Lantomir's Ghost,morto-vivo,6,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2062,Prisoner 237,Prisoner 237,humanoide,1,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2063,Reghed Chieftain,Reghed Chieftain,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2064,Reghed Great Warrior,Reghed Great Warrior,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2065,Reghed Shaman,Reghed Shaman,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2066,Reghed Warrior,Reghed Warrior,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2067,Reindeer,Reindeer,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2068,Seal,Seal,besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2069,Sephek Kaltro,Sephek Kaltro,morto-vivo,3,Cicatricial,Eco,Tactical,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2070,Snow Golem,Snow Golem,constructo,3,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2071,Snowy Owlbear,Snowy Owlbear,besta,0,Natural,Superfície,Brute,Ambiente,substituicao_original,false,false,alta,tipo besta → Natural
2072,Spellix Romwod,Spellix Romwod,humanoide,0.5,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2073,Sperm Whale,Sperm Whale,besta,8,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,alta,tipo besta → Natural
2074,Spitting Mimic,Spitting Mimic,monstruosidade,5,Ressonante,Superfície,Brute,Ameaça,substituicao_original,false,false,baixa,monstruosidade magic → Ressonante
2075,Telepathic Pentacle,Telepathic Pentacle,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2076,Tomb Tapper,Tomb Tapper,constructo,10,Ressonante,Superfície,Tactical,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2077,Vellynne Harpell,Vellynne Harpell,humanoide,4,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2078,Verbeeg Longstrider,Verbeeg Longstrider,gigante,5,Natural,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2079,Verbeeg Marauder,Verbeeg Marauder,gigante,4,Natural,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,alta,tipo gigante → Natural
2080,Walrus,Walrus,besta,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2081,Xardorok Sunblight,Xardorok Sunblight,humanoide,5,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2082,Yeti Tyke,Yeti Tyke,monstruosidade,0.125,Natural,Superfície,Predator,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
2083,Young Griffon (Medium),Young Griffon (Medium),besta,1,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2084,Young Griffon (Small),Young Griffon (Small),besta,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2085,Young Griffon (Tiny),Young Griffon (Tiny),besta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo besta → Natural
2086,Aberrant Zealot,Aberrant Zealot,aberração,8,Marginal,Margem,Leader,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2087,Aberrant Zealot (Tentacled),Aberrant Zealot (Tentacled),humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2088,Ash Zombie,Ash Zombie,morto-vivo,0,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2089,Brain Breaker,Brain Breaker,humanoide,12,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2090,Chishinix,Chishinix,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2091,Chishinix' Head,Chishinix' Head,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2092,Cloaker Mutate,Cloaker Mutate,aberração,10,Marginal,Margem,Leader,Letal,substituicao_original,false,false,alta,tipo aberração → Marginal
2093,Dwarf Skeleton,Dwarf Skeleton,morto-vivo,0.5,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2094,Encephalon Cluster,Encephalon Cluster,aberração,10,Marginal,Margem,Brute,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2095,Encephalon Gemmule,Encephalon Gemmule,aberração,3,Marginal,Margem,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2096,Feral Ashenwight,Feral Ashenwight,morto-vivo,5,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2097,Fiendish Auger,Fiendish Auger,constructo,5,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
2098,Flesh Meld,Flesh Meld,aberração,7,Marginal,Margem,Brute,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2099,Goblin Boss Archer,Goblin Boss Archer,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2100,Goblin Psi Brawler,Goblin Psi Brawler,aberração,2,Marginal,Margem,Predator,Ambiente,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2101,Goblin Psi Commander,Goblin Psi Commander,aberração,4,Marginal,Margem,Leader,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2102,Grandlejaw,Grandlejaw,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2103,Grell Psychic,Grell Psychic,aberração,4,Marginal,Margem,Brute,Ameaça,substituicao_original,false,false,alta,tipo aberração → Marginal
2104,Gundren Rockseeker,Gundren Rockseeker,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2105,Gwyn Oresong,Gwyn Oresong,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2106,Hashutu,Hashutu,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2107,Hjoldak Hollowhelm,Hjoldak Hollowhelm,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2108,Honna,Honna,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2109,Humanoid Mutate,Humanoid Mutate,aberração,4,Marginal,Margem,Tactical,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2110,"Iarno ""Glasstaff"" Albrek","Iarno ""Glasstaff"" Albrek",humanoide,1,,,Leader,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2111,Infected Elder Brain,Infected Elder Brain,aberração,11,Marginal,Margem,Leader,Letal,substituicao_original,false,false,alta,tipo aberração → Marginal
2112,Infected Townsperson,Infected Townsperson,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2113,Intellect Snare,Intellect Snare,aberração,8,Marginal,Margem,Brute,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2114,Kellikilli,Kellikilli,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2116,Malinia,Malinia,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2117,Mind Flayer Clairvoyant,Mind Flayer Clairvoyant,aberração,11,Marginal,Margem,Leader,Letal,substituicao_original,false,false,alta,tipo aberração → Marginal
2118,Mind Flayer Nothic,Mind Flayer Nothic,monstruosidade,0,Natural,Superfície,Brute,Ambiente,substituicao_original,false,false,baixa,monstruosidade (default) → Natural
2119,Mind Flayer Prophet,Mind Flayer Prophet,aberração,8,Marginal,Margem,Brute,Letal,substituicao_original,false,false,alta,tipo aberração → Marginal
2120,Mormesk the Wraith,Mormesk the Wraith,morto-vivo,0,Cicatricial,Eco,Brute,Ambiente,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2121,Nellik,Nellik,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2122,Nezznar the Spider,Nezznar the Spider,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2123,Nundro Rockseeker,Nundro Rockseeker,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2124,Nythalyn Henlifel,Nythalyn Henlifel,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2125,Oculorb,Oculorb,aberração,9,Marginal,Margem,Tactical,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2126,Ontharyx,Ontharyx,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2127,Oshundo the Alhoon,Oshundo the Alhoon,morto-vivo,10,Cicatricial,Eco,Tactical,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2128,Otyugh Mutate,Otyugh Mutate,aberração,6,Marginal,Margem,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2129,Psionic Ashenwight,Psionic Ashenwight,morto-vivo,7,Cicatricial,Eco,Tactical,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
2130,Psionic Shambling Mound,Psionic Shambling Mound,planta,0,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,planta (default) → Natural
2131,Qunbraxel,Qunbraxel,aberração,9,Marginal,Margem,Leader,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2132,Redbrand Ruffian,Redbrand Ruffian,humanoide,0.5,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2133,Refraction of Ilvaash,Refraction of Ilvaash,aberração,15,Marginal,Margem,Boss,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2134,Rivibiddel,Rivibiddel,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2135,Ruxithid the Chosen,Ruxithid the Chosen,aberração,5,Marginal,Margem,Leader,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
2136,Shalfi Lewin,Shalfi Lewin,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2137,Sildar Hallwinter,Sildar Hallwinter,humanoide,1,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2138,Varakkta,Varakkta,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
2139,Voalsh,Voalsh,humanoide,0,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
